Database,,,,,,,,,,,,,,,,
Name,Version,Author,Description,Emphasis1,Emphasis2,Emphasis3,Emphasis4,,,,,,,,,
NPC_30_32,30,32,2,2,,,現在，我們可以繼續進行下一個重要的步驟\r\n創建您的第一個 Git 管理系統,FALSE,Block,Normal,,,,,,578.2239;277.1275
NPC_30_33,30,33,2,2,,,"在開始之前\r\n讓我再向您介紹幾個在 ""命令行"" 視窗中非常實用的功能\r\n這些小技巧能夠幫助您更有效地操作指令",FALSE,Block,Normal,,,,,,578.2239;327.1275
NPC_30_34,30,34,2,2,,,首先，請注意在輸入欄旁的放大鏡圖標\r\n您可以通過鍵盤上的 Tab 鍵或者點擊圖標\r\n來使用搜尋功能,FALSE,Block,Normal,,,,,,578.2239;378.1913
NPC_30_35,30,35,2,2,,,這對於在還沒有記住 Git 指令\r\n或著是需要快速完成指令時特別有用,FALSE,Block,Normal,,,,,,578.2239;427.1275
NPC_30_36,30,36,2,2,,,"另外，在點擊輸入欄後\r\n使用鍵盤上的方向鍵 ""向上"" 和 ""向下""\r\n您可以輕鬆地檢閱之前輸入過的指令\r\n這個功能可以節省您不少時間",FALSE,Block,Normal,,,,,,581.4154;517.553
NPC_30_37,30,37,2,2,,,"接下來，請您在專案的位置執行 ""<color=#CF001C>git init</color>""\r\n通過這個指令來建立您的第一個 Git 管理系統",FALSE,Block,Normal,,,,,,579.2877;565.4254
NPC_31_0,31,0,2,2,START,,,FALSE,Block,Normal,,,None(),,,419.7465;149.5771
NPC_31_31,31,31,2,2,,,"做得好！\r\n當您執行了 ""git init"" 指令之後\r\n您是否注意到在專案位置多了一個新的資料夾？",FALSE,Block,Normal,,,,,,420.5319;223.5562
NPC_31_32,31,32,2,2,,,"當您運行 ""git init"" 指令時\r\nGit 會在您指定的位置創建一個名為 "".git"" 的資料夾",FALSE,Block,Normal,,,,,,420.5319;273.5562
NPC_31_33,31,33,2,2,,,"這個資料夾在電腦系統中是 ""<color=#CF001C>隱藏</color>"" 的\r\n這意味著您不需要直接去修改它的內容",FALSE,Block,Normal,,,,,,420.5319;323.5562
NPC_31_34,31,34,2,2,,,"相反，您將使用各種 Git 指令\r\n來與這個 "".git"" 資料夾進行互動",FALSE,Block,Normal,,,,,,420.5319;374.6199
NPC_31_35,31,35,2,2,,,""".git"" 資料夾是整個 Git 系統的核心\r\n它包含了與專案相關的重要信息\r\n例如提交的版本內容、作者、時間等",FALSE,Block,Normal,,,,,,420.5319;423.5562
NPC_31_36,31,36,2,2,,,另外，上一關中提到的分支管理也存放在其中,FALSE,Block,Normal,,,,,,423.7234;513.9818
NPC_31_37,31,37,2,2,,,"如果沒有 "".git"" 資料夾\r\n大部分的 Git 指令是無法正常運作的",FALSE,Block,Normal,,,,,,421.5957;561.8542
NPC_31_38,31,38,2,2,,,現在，讓我來簡單介紹一下組成 Git 的三個區域： ,FALSE,Block,Normal,,,,,,421.5957;613.0306
NPC_31_39,31,39,2,2,,,"首先是 ""工作目錄"" (Working Directory)\r\n這個區域實際上就是您選擇的專案位置",FALSE,Block,Normal,,,,,,421.5957;661.8542
NPC_31_40,31,40,2,2,,,"""工作目錄"" 中的所有檔案都會被 Git 追蹤\r\n也就是 ""開發中的專案"" 這個資料夾",FALSE,Block,Normal,,,,,,421.5957;711.8542
NPC_31_41,31,41,2,2,,,"接著是 ""暫存區域"" (Staging Area)\r\n這個區域在 ""工作目錄"" 和 "".git"" 資料夾之間\r\n擔任了橋樑的角色",FALSE,Block,Normal,,,,,,421.5957;806.5352
NPC_31_42,31,42,2,2,,,"您可以將提交的修改內容\r\n從 ""工作目錄"" 推送到 ""暫存區域""",FALSE,Block,Normal,,,,,,421.5957;856.5352
NPC_31_43,31,43,2,2,,,"然後，再將確認的更改提交到到 "".git"" 資料夾中\r\n形成一個記錄",FALSE,Block,Normal,,,,,,421.5957;906.535
NPC_31_44,31,44,2,2,,,"最後，我們有 ""儲存庫"" (Repository)\r\n由於我們在自己的電腦上創建了 Git 管理系統\r\n所以我們稱它為 ""本地儲存庫"" (Local Repository)",FALSE,Block,Normal,,,,,,421.5957;956.535
NPC_31_45,31,45,2,2,,,"實際上，""儲存庫"" 指的就是 "".git"" 資料夾",FALSE,Block,Normal,,,,,,421.5957;1006.535
NPC_31_46,31,46,2,2,,,"在接下來的關卡中\r\n我們將更詳細地介紹\r\n""暫存區域"" 和 ""本地儲存庫"" 這兩個區域\r\n並且使用新的 Git 指令來操作它們",FALSE,Block,Normal,,,,,,668.4043;221.4285
NPC_31_47,31,47,2,2,,,"此外，當您完成了所有 Git 基礎教學關卡後\r\n我們將會更進一步地學習 ""遠端儲存庫"" 的概念",FALSE,Block,Normal,,,,,,668.4043;271.4286
NPC_31_48,31,48,2,2,,,"那時，您將能夠把 ""本地儲存庫"" 上傳到網絡上\r\n這會是學習 Git 的一個重要階段！",FALSE,Block,Normal,,,,,,668.4043;321.4286
NPC_31_49,31,49,2,2,,,接下來，在關卡的最後\r\n讓我們再多加練習建立本地儲存庫吧,FALSE,Block,Normal,,,,,,668.4043;371.4286
NPC_31_50,31,50,2,2,,,這次，系統將會從模擬背景資料庫中\r\n隨機選擇場景並生成,FALSE,Block,Normal,,,,,,668.4043;421.4286
NPC_31_51,31,51,2,2,,,通過這些場景\r\n希望您能夠更加熟悉指令的用途\r\n並學習如何解決問題,FALSE,Block,Normal,,,,,,669.4681;509.7265
NPC_31_52,31,52,2,2,,,,FALSE,Block,Normal,,,,,,669.4681;559.7266
NPC_34_0,34,0,2,2,START,,"當您遇到困難時\r\n可以點擊 ""協助功能"" 或者查閱遊戲手冊\r\n請加油！",FALSE,Block,Normal,,,None(),,,1362.878;24.12481
NPC_34_1,34,1,2,2,,file,"<color=#CF001C>第 2 步：</color>\n我們成功的開啟了 ""檔案管理"" 視窗\r\n並看到了這台電腦中的檔案",FALSE,Block,Normal,"CurrentQuestState(""Game Introduction/1"") == ""success""","Variable[""ImageKey""] = ""file"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,1183.45;304.4144
NPC_34_31,34,31,2,1,,,我們在下一個關卡裡面再來實際的操作系統吧！,FALSE,Block,Normal,,,,,,1476.625;2614.207
NPC_34_32,34,32,2,1,,happyFace,<color=#CF001C>第 3 步：</color>\n在備份好了第一版本的檔案後\r\n我們可以放心的精簡簡報的內容了,FALSE,Block,Normal,"CurrentQuestState(""Game Introduction/2"") == ""success""","Variable[""ImageKey""] = ""happyFace"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,998.0697;474.8286
NPC_34_33,34,33,2,1,,happyFace,<color=#CF001C>第 4 步：</color>\n在重新命名文字後\r\n是時候將不必要的內容從簡報刪除了,FALSE,Block,Normal,"CurrentQuestState(""Game Introduction/3"") == ""success""","Variable[""ImageKey""] = ""happyFace"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,746.476;688.7854
NPC_34_34,34,34,2,1,,star,<color=#CF001C>第 5 步：</color>\n精簡過了內容後\n我們成功的完成了第二版本的修改,FALSE,Block,Normal,"CurrentQuestState(""Game Introduction/4"") == ""success""","Variable[""ImageKey""] = ""star"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,554.6844;802.1801
NPC_34_36,34,36,2,1,,Black star,<color=#CF001C>第 1 步：</color>\n在關卡開始時\r\n我們了解了本遊戲的特色與目標,FALSE,Block,Normal,,"FSMEvent(""Tutorial Popup/Open Black Panel"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\n\nVariable[""ImageKey""] = ""star"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\n\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChat Fold Icon"", ""Button"");",,,,1370.977;82.89622
NPC_34_37,34,37,2,1,,lightBulb,"<color=#CF001C>正在進行的步驟：</color>\n現在先備份好 ""期中報告v1"" 這份簡報吧！",FALSE,Block,Normal,"CurrentQuestState(""Game Introduction/2"") == ""active""","Variable[""ImageKey""] = ""lightBulb"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,1372.069;486.8401
NPC_34_38,34,38,2,1,,lightBulb,<color=#CF001C>正在進行的步驟：</color>\n現在將複製過的檔案重新命名吧！,FALSE,Block,Normal,"CurrentQuestState(""Game Introduction/3"") == ""active""","Variable[""ImageKey""] = ""lightBulb"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,1236.502;694.2729
NPC_34_39,34,39,2,1,,lightBulb,<color=#CF001C>正在進行的步驟：</color>\n將需要刪除的內容從簡報除去吧！,FALSE,Block,Normal,"CurrentQuestState(""Game Introduction/4"") == ""active""","Variable[""ImageKey""] = ""lightBulb"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,911.4703;796.9241
NPC_34_41,34,41,2,1,,lightBulb,並介紹了遊戲重要的幾個功能：\r\n目標區塊、當前模擬背景、以及工具欄,FALSE,Block,Normal,,"Variable[""ImageKey""] = ""lightBulb"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,1369.352;131.8442
NPC_34_42,34,42,2,1,,mail,"並在 ""工具欄"" 解鎖了 ""檔案管理"" 按鈕",FALSE,Block,Normal,,"Variable[""ImageKey""] = ""mail"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,1365.18;185.0283
NPC_34_43,34,43,2,1,,lightBulb,"<color=#CF001C>正在進行的步驟：</color>\n現在讓我們以開啟 ""檔案管理"" 視窗為目標吧！",FALSE,Block,Normal,"CurrentQuestState(""Game Introduction/1"") == ""active""","Variable[""ImageKey""] = ""lightBulb"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,1518.847;308.3024
NPC_34_44,34,44,2,1,,bookOpen,"根據當前的模擬背景\r\n我們第一步是以開啟 ""檔案管理"" 視窗為目標",FALSE,Block,Normal,,"Variable[""ImageKey""] = ""bookOpen"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,1357.878;235.5688
NPC_34_45,34,45,2,1,,alert,為了確保之前做好的簡報內容不要被刪除\r\n決定先備份好第一版本的檔案,FALSE,Block,Normal,,"Variable[""ImageKey""] = ""alert"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,1186.086;383.5158
NPC_34_46,34,46,2,1,,alert,但是我們發現複製後的檔案名稱\r\n會影響我們確定版本的新與舊,FALSE,Block,Normal,,"Variable[""ImageKey""] = ""alert"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,996.9209;549.6205
NPC_34_47,34,47,2,1,,pencil,所以我們決定先把這份簡報重新命名,FALSE,Block,Normal,,"Variable[""ImageKey""] = ""pencil"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,989.9049;618.0244
NPC_34_48,34,48,2,1,,,這代表您完成了本次關卡的教學部分\r,FALSE,Block,Normal,,,,,,561.8794;868.5318
NPC_34_49,34,49,2,1,,tools,在後半部的關卡中\r\n需要您自行跟著目標完成,FALSE,Block,Normal,,"Variable[""ImageKey""] = ""tools"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,557.624;917.468
NPC_34_50,34,50,2,1,,lightBulb,<color=#CF001C>正在進行的步驟：</color>\n現在就請您靠著學到的知識\r\n動手操作完成目標吧！,FALSE,Block,Normal,,"Variable[""ImageKey""] = ""lightBulb"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,755.5689;1003.711
NPC_35_0,35,0,2,2,START,,,FALSE,Block,Normal,,,None(),,,945.0831;218.1764
NPC_35_65,35,65,2,1,,BlackOn happyFace,"歡迎來到關卡 ""版本控制 與 Git 的介紹"" ！\r",FALSE,Block,Normal,"Variable[""isReplay""] == false and (Variable[""tag""] == """")","FSMEvent(""Tutorial Popup/Open Black Panel"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\n\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChat Fold Icon"", ""Button"");\n\nVariable[""ImageKey""] = ""happyFace"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\n",,,,946.6873;287.4428
NPC_35_66,35,66,2,1,,speechSquare,本次關卡將會注重在概念的解釋上\n並沒有實際操作的部分,FALSE,Block,Normal,,"Variable[""ImageKey""] = ""speechSquare"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,950.101;338.4906
NPC_35_67,35,67,2,1,,,但是在觀看完了關卡中的對話後\r\n為了確認您對本關卡的理解\r\n關卡最後會進行一次小測驗！\r,FALSE,Block,Normal,,,,,,954.8358;389.8164
NPC_35_68,35,68,2,1,,star,在這類型的關卡中\r\n連續答對的計數並不會追加分數,FALSE,Block,Normal,,"Variable[""ImageKey""] = ""star"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,956.2759;442.7812
NPC_35_69,35,69,2,1,,,如果回答正確可以獲得 1000 分\r\n而回答錯誤不會得分,FALSE,Block,Normal,,,,,,953.7522;488.3608
NPC_35_70,35,70,2,1,,,最後將會根據您所得到的分數高低\r\n給予 1 到 3 顆星的評價,FALSE,Block,Normal,,,,,,944.21;529.9977
NPC_35_71,35,71,2,1,,Listx4,本關卡中我們將內容分為四個章節：\r\n1. 回顧第一關卡\r\n2. 什麼是版本控制\r\n3. 什麼是 Git\r\n4. 總結,FALSE,Block,Normal,,"Variable[""ImageKey""] = ""Listx4"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,939.5498;576.0209
NPC_35_72,35,72,2,1,,file,我們透過備份檔案的方式來完成期中簡報\r,FALSE,Block,Normal,,"Variable[""ImageKey""] = ""file"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,919.9284;867.4984
NPC_35_73,35,73,2,1,,,雖然這是一種直接且快速的方式,FALSE,Block,Normal,,,,,,926.2333;913.7134
NPC_35_74,35,74,2,1,,,由於您在開發過程中備份了大量的檔案\r\n導致難以去追蹤版本之間的差異,FALSE,Block,Normal,,,,,,928.0742;1003.413
NPC_35_75,35,75,2,1,,,萬一在開發過程中遇到了嚴重的錯誤\r\n需要您回到過去的版本以修復錯誤時\r\n上面的問題將會嚴重的影響您的開發進度,FALSE,Block,Normal,,,,,,921.3658;1041.469
NPC_35_76,35,76,2,1,,,而複製檔案也會導致您的工作環境變得雜亂,FALSE,Block,Normal,,,,,,913.1626;1073.293
NPC_35_77,35,77,2,1,,,甚至，您可能還會遇到以下的情況：\r\n1. 不小心在舊版本的文件中進行專案開發\r\n2. 備份檔案時覆蓋了現在正在開發的檔案,FALSE,Block,Normal,,,,,,917.3857;1122.807
NPC_35_78,35,78,2,1,,Listx3,為了避免這些問題的發生\r\n我們可以使用版本控制系統來協助我們管理專案！,FALSE,Block,Normal,,"Variable[""ImageKey""] = ""Listx3"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,916.6528;1166.578
NPC_35_79,35,79,2,1,,,首先，讓我們先來了解什麼是版本控制吧\r,FALSE,Block,Normal,,,,,,1291.656;757.459
NPC_35_80,35,80,2,1,,crownStar,版本控制在程式開發領域中有著非常重要的地位,FALSE,Block,Normal,,"Variable[""ImageKey""] = ""crownStar"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,1294.847;798.3568
NPC_35_81,35,81,2,1,,alert,但是它不只能管理程式相關的檔案,FALSE,Block,Normal,,"Variable[""ImageKey""] = ""alert"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,1296.467;837.0287
NPC_35_82,35,82,2,1,,image,例如：\r\n美術設計、網頁設計師在圖片編輯的過程中\r\n由於圖片可能有多次的改動\r\n所以透過版本控制來管理圖片也是非常合適的,FALSE,Block,Normal,,"Variable[""ImageKey""] = ""image"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,1286.911;908.2731
NPC_35_83,35,83,2,1,,file,版本控制的主要目標是\n讓您能夠更好地管理檔案的變化,FALSE,Block,Normal,,"Variable[""ImageKey""] = ""file"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,1278.823;946.86
NPC_35_84,35,84,2,1,,happyFace,以下是版本控制的好處：,FALSE,Block,Normal,,"Variable[""ImageKey""] = ""happyFace"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,1286.601;1022.28
NPC_35_85,35,85,2,1,,analyticsCircle,只要是需要長期經營、開發的專案\r\n都可以透過版本控制來進行管理,FALSE,Block,Normal,,"Variable[""ImageKey""] = ""analyticsCircle"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,1296.708;869.8175
NPC_35_86,35,86,2,1,,file,1. 歷史追蹤： \r\n版本控制允許您查看檔案的每一次變化\r\n其中包括誰進行了修改、何時進行了修改\r\n以及具體的修改內容,FALSE,Block,Normal,,"Variable[""ImageKey""] = ""file"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,1281.048;1076.594
NPC_35_87,35,87,2,1,,reload,2. 回溯功能： \r\n如果您遇到錯誤，或者您需要回到以前的版本時\r\n版本控制可以讓您輕鬆地回到先前的狀態\r\n並且您正在開發的內容不會被影響,FALSE,Block,Normal,,"Variable[""ImageKey""] = ""reload"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,1282.99;1122.63
NPC_35_88,35,88,2,1,,share,3. 分支管理： \r\n版本控制允許您創建分支來進行開發\r\n這使得不同功能的開發可以同時進行\r\n並且分支之間不會互相干擾,FALSE,Block,Normal,,"Variable[""ImageKey""] = ""share"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,1279.107;1168.402
NPC_35_89,35,89,2,1,,,以上版本控制的好處\r\n在後面的關卡中都會進行更詳細的解說與實際操作,FALSE,Block,Normal,,,,,,1272.268;1216.878
NPC_35_90,35,90,2,1,,,在了解了什麼是版本控制之後\n讓我們更進一步的了解什麼是 Git 吧！,FALSE,Block,Normal,,,,,,1636.333;750.703
NPC_35_91,35,91,2,1,,,Git 是一個非常強大的版本控制工具\r\n它對於軟體開發領域來說是非常受歡迎的,FALSE,Block,Normal,,,,,,1631.567;785.1501
NPC_35_92,35,92,2,1,,windowOutline,使用者需要透過在命令行 (Command Line) \r\n輸入 Git 指令的方式來操作版本控制的相關功能,FALSE,Block,Normal,,"\nVariable[""ImageKey""] = ""windowOutline"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,1630.12;862.4757
NPC_35_93,35,93,2,1,,happyFace,接下來，我將告訴您使用 Git 所帶來的一些好處：\r,FALSE,Block,Normal,,"Variable[""ImageKey""] = ""happyFace"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,1623.591;904.8102
NPC_35_94,35,94,2,1,,group,1. 團隊協作：\r\nGit 可以讓團隊成員同時進行專案開發\r\n成員間的的工作並不會受到影響\r\n同時也能夠輕鬆地將彼此的檔案合併在一起,FALSE,Block,Normal,,"Variable[""ImageKey""] = ""group"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,1617.62;956.7938
NPC_35_95,35,95,2,1,,share,2. 分支策略： \r\n繼承了版本控制的分支管理功能\r\nGit 的分支功能讓專案的發展過程更加流暢\r\n創建的分支可以各自專注於不同的目標\r\n\r\n當分支確定功能沒問題後\r\n才將檔案合併到主要分支中的方式\r\n可以提升專案的穩定度,FALSE,Block,Normal,,"Variable[""ImageKey""] = ""share"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,1623.148;1013.893
NPC_35_96,35,96,2,1,,file,3. 版本追蹤：\r\n每一次的檔案提交都會轉成一份記錄並放入 Git 中\r\n這代表著您可以清楚地看到每一次記錄的內容,FALSE,Block,Normal,,"Variable[""ImageKey""] = ""file"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,1623.148;1065.728
NPC_35_97,35,97,2,1,,coffee,4. 容易學習： \r\n即使您不是程式開發人員或從未接觸過程式\r\nGit 的概念其實是相對簡單的\r\n透過較為簡單的命令可以讓您快速的上手,FALSE,Block,Normal,,"Variable[""ImageKey""] = ""coffee"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,1623.148;1113.893
